,movieId,title,directors,writers,stars,year,certificate,length (min),Storyline,languages,Oscars,genres,popularity,Rating
5017,7981,Infernal Affairs (Mou gaan dou) ,"['andrew_lau', 'alan_mak']","['alan_mak', 'felix_chong']","['andy_lau', 'tony_leung_chiu-wai', 'anthony_chau-sang_wong']",2002,R,101,"A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.","['Cantonese ', ' English ', ' Thai']",,"['Crime', 'Drama', 'Thriller']",popular,High_rated
5018,7979,Monterey Pop ,['d.a._pennebaker'],[],"['otis_redding', 'jimi_hendrix', 'ravi_shankar']",1968,Not Rated,78,A film about the greatest pre-Woodstock rock music festival.,['English'],,"['Documentary', 'Musical']",unpopular,High_rated
5019,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) ",['jee-woon_kim'],"['jee-woon_kim', 'kim_jee_woon']","['lim_soo-jung', 'yum_jung-ah', 'kim_kap-su']",2003,R,114,"After being institutionalized in a mental hospital, Su-mi reunites with her sister, Su-yeon, and they return to live at their country home. But strange events plague the house, leading to su... Read all",['Korean'],,"['Drama', 'Horror', 'Mystery', 'Thriller']",popular,High_rated
5020,7980,"Bridge Too Far, A ",['richard_attenborough'],"['cornelius_ryan', 'william_goldman']","['sean_connery', ""ryan_o'neal"", 'michael_caine']",1977,PG,175,"Operation Market Garden, September 1944: The Allies attempt to capture several strategically important bridges in the Netherlands in the hope of breaking the German lines.","['English ', ' German ', ' Dutch ', ' Polish ', ' Latin']",,"['Action', 'Drama', 'War']",popular,High_rated
5021,7983,Broadway Danny Rose ,['woody_allen'],['woody_allen'],"['woody_allen', 'mia_farrow', 'nick_apollo_forte']",1984,PG,84,"In his attempts to reconcile a lounge singer with his mistress, a hapless talent agent is mistaken as her lover by a jealous gangster.","['English ', ' Italian ', ' Yiddish']",Nominated,['Comedy'],popular,High_rated
5022,7987,Dolls ,['stuart_gordon'],['ed_naha'],"['ian_patrick_williams', 'carolyn_purdy-gordon', 'carrie_lorraine']",1986,R,77,"A dysfunctional family of three stop by a mansion during a storm -- father, stepmother, and child. The child discovers that the elderly owners are magical toy makers and have a haunted colle... Read all",['English'],,['Horror'],unpopular,Low_rated
5023,7988,Space Truckers ,['stuart_gordon'],"['ted_mann', 'stuart_gordon']","['tim_loane', 'ian_beattie', 'olwen_fouéré']",1996,PG-13,95,"A space trucker and his cute fiancee are on their way from a space station to Earth with an unknown cargo. When space pirates hijack them, 5000 disintegrator robots are found in the cargo.",['English'],,"['Comedy', 'Sci-Fi']",unpopular,Low_rated
5024,7986,Robot Jox ,['stuart_gordon'],"['stuart_gordon', 'joe_haldeman']","['gary_graham', 'anne-marie_johnson', 'paul_koslo']",1989,PG,85,"In the distant future, mankind has forsaken global wars for battles of single combat. The world has been divided into two opposing super powers, with each side represented by trained champio... Read all",['English'],,['Sci-Fi'],unpopular,Low_rated
5025,7993,"Bucket Of Blood, A ",['roger_corman'],['charles_b._griffith'],"['dick_miller', 'barboura_morris', 'antony_carbone']",1959,Approved,66,"Walter Paisley accidentally kills a cat, covers it in plaster and passes it off as a sculpture. The demand for more art leads him to commit murders.",['English'],,"['Comedy', 'Horror']",unpopular,High_rated
5026,7991,Death Race 2000 ,['paul_bartel'],"['robert_thom', 'charles_b._griffith', 'ib_melchior']","['david_carradine', 'sylvester_stallone', 'simone_griffeth']",1975,R,80,"In a dystopian future, a cross country automobile race requires contestants to run down innocent pedestrians to gain points that are tallied based on each kill's brutality.","['English ', ' Brazilian Sign Language ', ' Spanish']",,"['Action', 'Sci-Fi']",popular,Low_rated
5027,8008,Brigadoon ,['vincente_minnelli'],['alan_jay_lerner'],"['gene_kelly', 'van_johnson', 'cyd_charisse']",1954,Passed,108,"Two Americans on a hunting trip in Scotland become lost. They encounter a small village, not on the map, called Brigadoon, in which people harbor a mysterious secret, and behave as if they w... Read all",['English'],Nominated,"['Fantasy', 'Musical', 'Romance']",unpopular,High_rated
5028,7984,From Beyond ,['stuart_gordon'],"['h.p._lovecraft', 'brian_yuzna', 'dennis_paoli']","['jeffrey_combs', 'barbara_crampton', 'ted_sorel']",1986,R,85,"A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immedi... Read all",['English'],,"['Horror', 'Sci-Fi']",popular,Low_rated
5029,8012,Kikujiro (Kikujirô no natsu) ,['takeshi_kitano'],['takeshi_kitano'],"['takeshi_kitano', 'yusuke_sekiguchi', 'kayoko_kishimoto']",1999,PG-13,122,"A young, naive boy sets out alone on the road to find his wayward mother. Soon he finds an unlikely protector in a crotchety man and the two have a series of unexpected adventures along the ... Read all",['Japanese'],,"['Comedy', 'Drama']",unpopular,High_rated
5030,8010,The Power of One,['john_g._avildsen'],"['bryce_courtenay', 'robert_mark_kamen']","['stephen_dorff', 'armin_mueller-stahl', 'morgan_freeman']",1992,PG-13,127,"An English boy, living in Africa during World War II, through his boxing prowess, becomes a symbol of hope, in a time of war.",['English'],,['Drama'],unpopular,High_rated
5031,8015,The Phantom Tollbooth,"['chuck_jones', 'abe_levitow', 'dave_monahan']","['chuck_jones', 'sam_rosen', 'norton_juster']","['butch_patrick', 'hans_conried', 'mel_blanc']",1970,G,90,"Milo is a boy who is bored with life. One day he comes home to find a toll booth in his room. Having nothing better to do, he gets in his toy car and drives through - only to emerge in a wor... Read all",['English'],,"['Adventure', 'Animation', 'Children', 'Fantasy']",unpopular,High_rated
5032,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) ",['kim_ki-duk'],['kim_ki-duk'],"['kim_ki-duk', 'oh_yeong-su', 'jong-ho_kim']",2003,R,103,A boy is raised by a Buddhist monk in an isolated floating temple where the years pass like the seasons.,['Korean'],,['Drama'],popular,High_rated
5033,8011,The Weather Underground,"['sam_green', 'bill_siegel']",[],"['lili_taylor', 'pamela_z', 'jim_lange']",2002,Unrated,92,"The remarkable story of The Weather Underground, radical activists of the 1970s, and of radical politics at its best and most disastrous.",['English'],Nominated,['Documentary'],unpopular,High_rated
5034,8016,The Getaway,['sam_peckinpah'],"['walter_hill', 'jim_thompson']","['steve_mcqueen', 'ali_macgraw', 'ben_johnson']",1972,PG,123,A recently-released ex-con and his loyal wife go on the run after a heist goes awry.,"['English ', ' Spanish']",,"['Action', 'Crime', 'Drama', 'Thriller']",popular,High_rated
5035,8019,Dark Water (Honogurai mizu no soko kara) ,['hideo_nakata'],"['kôji_suzuki', 'takashige_ichise', 'hideo_nakata']","['hitomi_kuroki', 'rio_kanno', 'mirei_oguchi']",2002,PG-13,101,A mother and her 6-year-old daughter move into a creepy apartment whose every surface is permeated by water.,['Japanese'],,"['Drama', 'Horror', 'Mystery', 'Thriller']",popular,High_rated
5036,8024,The Thing Called Love,['peter_bogdanovich'],['carol_heikkinen'],"['river_phoenix', 'samantha_mathis', 'dermot_mulroney']",1993,PG-13,116,Newcomers to the country-music business seek love and stardom.,['English'],,"['Comedy', 'Drama', 'Romance']",unpopular,Low_rated
5037,8025,The Thief ,['pavel_chukhray'],['pavel_chukhray'],"['vladimir_mashkov', 'yekaterina_rednikova', 'mikhail_filipchuk']",1997,R,96,A woman meets a man who isn't the right man for her - but she hasn't realised it yet...,['Russian'],Nominated,['Drama'],unpopular,High_rated
5038,8042,Mean Streets ,['martin_scorsese'],"['martin_scorsese', 'mardik_martin']","['robert_de_niro', 'harvey_keitel', 'david_proval']",1973,R,112,"In New York City's Little Italy, a devoutly Catholic mobster must reconcile his desire for power, his feelings for his epileptic lover, and his devotion to his troublesome friend.","['English ', ' Italian ', ' German']",,"['Crime', 'Drama']",popular,High_rated
5039,8033,How to Steal a Million ,['william_wyler'],"['george_bradshaw', 'harry_kurnitz']","['audrey_hepburn', ""peter_o'toole"", 'eli_wallach']",1966,Approved,123,The daughter of an art forger teams up with a burglar to steal one of her father's forgeries and protect his secret.,"['English ', ' French']",,"['Comedy', 'Crime', 'Romance']",popular,High_rated
5040,8045,Hamburger Hill ,['john_irvin'],['james_carabatsos'],"['anthony_barrile', 'michael_boatman', 'don_cheadle']",1987,R,110,A very realistic interpretation of one of the bloodiest battles of the Vietnam War.,"['English ', ' French']",,"['Action', 'Drama', 'War']",popular,High_rated
5041,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) ",['dario_argento'],"['graziella_magherini', 'dario_argento', 'franco_ferrini']","['asia_argento', 'thomas_kretschmann', 'marco_leonardi']",1996,Not Rated,113,A young policewoman slowly goes insane while tracking down an elusive serial rapist/killer through Italy when she herself becomes a victim of the brutal man's obsession.,['Italian'],,"['Crime', 'Horror', 'Thriller']",unpopular,Low_rated
5042,8057,Sweet Bird of Youth ,['richard_brooks'],"['tennessee_williams', 'richard_brooks']","['paul_newman', 'geraldine_page', 'shirley_knight']",1962,Approved,120,"A drifter and a faded film star, both traumatized by Hollywood, arrive to the guy's hometown, where the old bitter memories revive again.",['English'],Won,['Drama'],unpopular,High_rated
5043,8044,I Am a Fugitive from a Chain Gang ,['mervyn_leroy'],"['robert_e._burns', 'howard_j._green', 'brown_holmes']","['paul_muni', 'glenda_farrell', 'helen_vinson']",1932,Passed,92,"Wrongly convicted James Allen serves in the intolerable conditions of a Southern chain gang, which later comes back to haunt him.",['English'],Nominated,"['Crime', 'Drama', 'Film-Noir']",unpopular,High_rated
5044,8092,Frankenstein Unbound ,['roger_corman'],"['brian_aldiss', 'roger_corman', 'f.x._feeney']","['john_hurt', 'raul_julia', 'nick_brimble']",1990,R,85,The ultimate weapon which was meant to be safe for the mankind produces global side effects including time slides and disappearances.The scientist behind the project and his car are zapped f... Read all,['English'],,"['Drama', 'Horror', 'Sci-Fi']",unpopular,Low_rated
5045,8043,Jack the Bear ,['marshall_herskovitz'],"['dan_mccall', 'steven_zaillian']","['danny_devito', 'gary_sinise', 'robert_j._steinmiller_jr.']",1993,PG-13,99,"Danny DeVito is John Leary, a professional clown, whose wife's death in a car accident has left him to care for his two young boys.",['English'],,"['Comedy', 'Drama']",unpopular,Low_rated
5046,8094,Bad Day at Black Rock ,['john_sturges'],"['millard_kaufman', 'don_mcguire', 'howard_breslin']","['spencer_tracy', 'robert_ryan', 'anne_francis']",1955,Passed,81,"A one-armed stranger comes to a tiny town possessing a terrible past they want to keep secret, by violent means if necessary.",['English'],Nominated,"['Drama', 'Thriller', 'Western']",popular,High_rated
5047,8093,Shiri (Swiri) ,['kang_je-kyu'],['kang_je-kyu'],"['han_suk-kyu', 'choi_min-sik', 'yunjin_kim']",1999,R,125,"South Korean agents Ryu and Lee are tracking a female assassin from North Korea who has mysteriously disappeared. With new killings and the theft of a deadly bomb, time is running out to cat... Read all",['Korean'],,"['Action', 'Drama', 'Romance', 'Thriller']",unpopular,Low_rated
5048,8118,Delta Force 2 (Delta Force 2: The Colombian Connection) ,['aaron_norris'],"['james_bruner', 'menahem_golan', 'lee_reynolds']","['chuck_norris', 'john_p._ryan', 'billy_drago']",1990,R,111,"When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.","['English ', ' Spanish']",,"['Action', 'Adventure', 'Thriller', 'War']",unpopular,Low_rated
5049,8119,Crossroads ,['walter_hill'],['john_fusco'],"['ralph_macchio', 'joe_seneca', 'jami_gertz']",1986,R,99,A wannabe blues-guitar virtuoso finds an old blues player and hopes he can teach him a long-lost song by legendary musician Robert Johnson.,['English'],,['Drama'],unpopular,High_rated
5050,8117,In China They Eat Dogs (I Kina spiser de hunde) ,['lasse_spang_olsen'],['anders_thomas_jensen'],"['kim_bodnia', 'dejan_cukic', 'nikolaj_lie_kaas']",1999,Not Rated,91,"Two brothers, one cold and ruthless, the other sensitive and reluctant, and their brutal misadventures.","['Danish ', ' English ', ' Serbian ', ' German']",,"['Action', 'Comedy']",unpopular,High_rated
5051,8125,Sunrise: A Song of Two Humans ,['f.w._murnau'],"['carl_mayer', 'hermann_sudermann', 'katherine_hilliker']","[""george_o'brien"", 'janet_gaynor', 'margaret_livingston']",1927,Passed,94,"A sophisticated city woman seduces a farmer and convinces him to murder his wife and join her in the city, but he ends up rekindling his romance with his wife when he changes his mind at the... Read all","['None ', ' English']",Won,"['Drama', 'Romance']",popular,High_rated
5052,8121,"Seducing Doctor Lewis (Grande séduction, La) ",['jean-françois_pouliot'],['ken_scott'],"['david_boutin', 'lucie_laurier', 'raymond_bouchard']",2003,Unrated,108,"A much-needed boost, in the form of a new factory, is promised to the residents of the tiny fishing village St. Marie-La-Mauderne, provided they can lure a doctor to take up full-time reside... Read all",['French'],,['Comedy'],unpopular,High_rated
5053,8126,Shock Corridor ,['samuel_fuller'],['samuel_fuller'],"['peter_breck', 'constance_towers', 'gene_evans']",1963,Approved,101,"Bent on winning a Pulitzer Prize, a journalist commits himself to a mental institution to solve a strange and unclear murder.",['English'],,['Drama'],unpopular,High_rated
5054,8131,Pursuit of Happiness ,['john_putch'],['john_robert_zaring'],"['frank_whaley', 'annabeth_gish', 'amy_jo_johnson']",2001,Not Rated,93,"An advertising executive fails to realize that the woman of his dreams is his best friend since first grade, now married to his cheating co-worker.",['English'],,"['Comedy', 'Romance']",unpopular,Low_rated
5055,8132,Gladiator ,['rowdy_herrington'],"['djordje_milicevic', 'robert_mark_kamen', 'lyle_kessler']","['james_marshall', 'cuba_gooding_jr.', 'brian_dennehy']",1992,R,101,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illega... Read all",['English'],,"['Action', 'Drama']",unpopular,Low_rated
5056,8128,Au revoir les enfants ,['louis_malle'],['louis_malle'],"['gaspard_manesse', 'raphael_fejtö', 'francine_racette']",1987,PG,104,"A French boarding school run by priests seems to be a haven from World War II until a new student arrives. Occupying the next bed in the dormitory to the top student in his class, the two yo... Read all","['French ', ' German ', ' English ', ' Greek ', ' Latin']",Nominated,['Drama'],popular,High_rated
5057,8136,Indestructible Man ,['jack_pollexfen'],"['vy_russell', 'sue_dwiggins']","['lon_chaney_jr.', 'max_showalter', 'marian_carr']",1956,Approved,72,"Charles ""The Butcher"" Benton, a brutal death row inmate gets double-crossed by his crooked lawyer. He gets his chance for revenge when, after he's been executed, a bizarre experiment brings ... Read all",['English'],,"['Crime', 'Horror', 'Sci-Fi']",unpopular,Low_rated
